Symbol,Close,Volume Mean,0.5%
AVAH,7.43,1580820,58727.46
VFF,2.92,2347440,34272.62
TRIB,1.55,9106364,70574.32
PRFX,1.74,34264620,298102.19
VCIG,0.75,20791300,78175.29
SNDL,2.40,3700060,44400.72
TLRY,1.39,65990360,458633.00
CURLF,2.99,1024340,15313.88
