Symbol,Close,Volume Mean,0.5%
NCI,9.0,461115,20750.175
EVC,9.5,3778320,179470.2
ORGN,1.49,5092540,37939.423
ARBE,1.19,2579900,15350.405
MDAI,2.64,822140,10852.248000000001
