Symbol,Close,Volume Mean,0.5%
RCON,1.37,421940,2890.289
CIFR,18.1,33705760,3050371.2800000003
WULF,16.29,27680040,2254539.258
LWLG,5.28,2897300,76488.72
ETS,1.63,649040,5289.6759999999995
HYLN,4.2,2372540,49823.340000000004
HIVE,3.3,13895500,229275.75
BTBT,1.79,32810960,293658.092
