Symbol,Close,Volume Mean,0.5%
WHLR,2.05,869060,8907.865
NGD,13.14,12217860,802713.402
BATL,4.15,3728760,77371.77
RMNI,3.76,858280,16135.663999999999
EDSA,1.55,23109500,179098.625
ANY,1.6,434400,3475.2000000000003
ALUR,1.25,30436260,190226.625
YIBO,1.11,324640,1801.7520000000002
