Symbol,Close,Volume Mean,0.5%
ALEC,1.4,1403140,9821.98
HYPR,1.1,1316580,7241.190000000001
PRTS,0.45,1589320,3575.9700000000003
MAIA,1.22,439860,2683.1459999999997
