Symbol,Close,Volume Mean,0.5%
NCI,9.02,429367,19364.4517
EVC,8.21,3576360,146809.578
HCTI,2.37,869140,10299.309000000001
GRCE,2.18,329500,3591.55
APPS,4.55,3401620,77386.855
TRAW,1.62,1011500,8193.15
ARBE,0.995,2976840,14809.778999999999
ORIS,0.449,322840,724.7758
