Symbol,Close,Volume Mean,0.5%
EKSO,8.55,23943800,1023597.4500000002
PRCH,9.51,1421220,67579.011
AP,5.39,404840,10910.438
SOBR,2.13,721580,7684.826999999999
VCIG,0.604,897980,2711.8995999999997
HIHO,1.4,370300,2592.1
LCID,11.69,8347580,487916.05100000004
ASPI,6.54,5072200,165860.94
