Symbol,Close,Volume Mean,0.5%
FOSL,3.76,1138180,21397.784
NUVB,8.55,6353880,271628.37000000005
ABAT,4.15,5298240,109938.48000000003
NEWP,2.84,1066360,15142.312
GAU,2.39,2282560,27276.592000000004
UAMY,6.36,9878540,314137.57200000004
