Symbol,Close,Volume Mean,0.5%
CRVS,20.7,3693500,382277.25
GSAT,61.62,641600,197676.96
JZXN,1.29,1998340,12889.293000000001
IOTR,4.41,766880,16909.704
NIVF,1.37,2061220,14119.357000000002
NGD,10.03,30038480,1506429.7719999999
MASS,6.31,308800,9742.64
LUMN,8.82,12321980,543399.3180000001
