Symbol,Close,Volume Mean,0.5%
ACHV,4.95,1348460,33374.39
BOF,3.04,495080,7525.22
HUSA,5.26,378300,9949.29
AKBA,2.10,7557540,79354.17
XERS,9.62,1946460,93624.73
HKPD,1.35,460360,3107.43
SKIN,1.45,1572140,11398.01
VANI,1.77,848220,7506.75
