Symbol,Close,Volume Mean,0.5%
VCIG,1.66,548538,4552.8654
SPAIF,2.35,357286,4198.1105
PHAT,11.21,1295266,72599.65930000001
BLND,1.64,5482946,44960.1572
CMND,0.66,367417,1212.4761
EDIT,2.34,1250191,14627.2347
JZ,1.12,1196077,6698.031200000001
YYAI,0.9271,560036,2596.046878
