Symbol,Close,Volume Mean,0.5%
THRY,3.81,1589520,30280.356
ORGN,1.53,586040,4483.206
DDD,2.6,3116500,40514.5
EVC,3.98,1375960,27381.604
SLQT,1.24,6342740,39324.988
