Symbol,Close,Volume Mean,0.5%
WLGS,0.00,1115040,24.53
BTQQF,6.26,4337336,135758.62
UAMY,6.39,14214680,454159.03
RAY,0.51,902000,2300.10
OCGN,1.45,9762020,70774.65
CPSH,3.62,398360,7210.32
BTBT,3.20,23484660,375754.56
CIFR,12.65,82466140,5215983.36
