Symbol,Close,Volume Mean,0.5%
CTNT,1.67,4915120,41041.252
ANRO,26.22,512660,67209.726
EVC,12.58,2445580,153826.982
STRC,88.58,4140300,1833738.87
SMWB,6.26,1048900,32830.57
ELAB,1.34,10717580,71807.78600000001
GERN,1.44,11783460,84840.912
MDAI,1.87,349480,3267.6380000000004
