Symbol,Close,Volume Mean,0.5%
KLC,5.29,534020,14124.829
SMWB,7.31,1225460,44790.563
ELAB,1.08,10820360,58429.944
GERN,1.42,9433440,66977.424
THRY,4.1,347960,7133.179999999999
