Symbol,Close,Volume Mean,0.5%
WW,29.40,304460,44755.62
EVAX,7.09,1373620,48694.83
OTLK,1.48,2024480,14981.15
CGTX,1.83,1578200,14440.53
NCNA,4.97,571940,14212.71
ANRO,11.00,3844520,211448.60
VRCA,4.48,588100,13173.44
NPWR,3.52,2999700,52794.72
