Symbol,Close,Volume Mean,0.5%
CTNT,1.63,468040,3814.526
ANRO,26.09,608380,79363.171
ELDN,4.21,1681100,35387.155
MNKD,4.25,5332100,113307.125
GANX,1.79,849820,7605.889
