Symbol,Close,Volume Mean,0.5%
ENLV,0.807,411100,1658.7885
THRY,1.83,1039200,9508.68
SUGP,0.494,31187460,77033.02620000001
TGL,2.255,1151640,12984.740999999998
JZXN,1.11,9810800,54449.94000000001
ARBE,0.67,1354100,4536.235
