Symbol,Close,Volume Mean,0.5%
PSNL,9.65,1727120,83333.54000000001
PYXS,1.66,1069540,8877.181999999999
SVRE,1.57,8245760,64729.21600000001
LRHC,0.518,495800,1284.122
INDO,3.96,2274500,45035.1
XTLB,0.97,556220,2697.6670000000004
IRWD,5.31,3265960,86711.238
ATPC,0.082,118921480,48757.806800000006
