Symbol,Close,Volume Mean,0.5%
WULF,9.44,43895980,2071890.26
OPEN,4.27,486448340,10385672.06
TLS,6.07,1407280,42710.95
POET,5.65,1281680,36207.46
HLP,0.72,378800,1361.79
MAPS,1.21,1330180,8047.59
CRON,2.60,4205680,54673.84
DNN,2.20,58074240,638816.64
