Symbol,Close,Volume Mean,0.5%
CVM,8.94,515640,23049.11
INDO,2.97,839960,12473.41
EQ,0.60,30996060,92988.18
ESPR,1.62,4595120,37220.47
BSLK,2.61,327520,4274.14
AIRE,0.37,5233020,9785.75
OTRK,0.39,34934560,68122.39
MBRX,0.69,2495040,8545.51
