Symbol,Close,Volume Mean,0.5%
XHLD,8.28,2570500,106418.7
IMMX,14.31,1894700,135565.785
NEXR,2.1,836380,8781.99
BIVI,2.19,4916240,53832.828
MASS,11.1,532020,29527.11
MBRX,0.689,710840,2448.8437999999996
INDP,1.16,506920,2940.136
ANY,2.56,1055940,13516.032
