Symbol,Close,Volume Mean,0.5%
IMMX,3.80,971200,18452.80
IOBT,1.04,1572880,8178.98
CCCC,2.61,1323040,17265.67
LBGJ,0.67,1295280,4339.19
SSP,2.43,839820,10203.81
OP,1.39,1456400,10121.98
SKIN,1.43,1352120,9667.66
OPRT,5.33,464600,12381.59
