Symbol,Close,Volume Mean,0.5%
REAL,14.18,8338780,591219.50
IRWD,3.13,4243020,66403.26
LPSN,5.37,2286560,61394.14
MSGM,3.14,1875480,29445.04
PYXS,4.65,724560,16846.02
NAUT,1.90,364980,3467.31
JZXN,0.21,1056560,1104.11
FGL,0.33,3074520,4996.10
