Symbol,Close,Volume Mean,0.5%
THRY,3.83,1875500,35915.825000000004
APPS,3.68,1384400,25472.96
AMPG,2.05,382520,3920.8299999999995
CGTX,1.28,818540,5238.656000000001
ELAB,2.51,409840,5143.491999999999
ATCH,0.293,1914140,2804.2151000000003
