Symbol,Close,Volume Mean,0.5%
VCIG,1.16,421560,2445.048
ZGM,1.89,684392,6467.5044
THAR,3.51,821867,14423.76585
VERI,2.29,3661100,41919.595
SXTP,1.84,493940,4544.2480000000005
CDXS,2.62,1274920,16701.452
NRGV,3.7,2946640,54512.840000000004
RXT,1.45,7469280,54152.28
