Symbol,Close,Volume Mean,0.5%
CRVS,15.92,1880020,149649.592
SPAIF,4.05,482533,9771.29325
TSHA,6.46,2258560,72951.488
TMC,5.2,4587240,119268.24
ASPI,5.65,3769480,106487.81
PEPG,1.6,890300,7122.400000000001
PRCH,8.05,1847040,74343.36000000002
ACHV,3.96,1034420,20481.516
