Symbol,Close,Volume Mean,0.5%
ELAB,1.87,4187862,39156.5097
SMWB,2.67,395620,5281.527
THRY,2.6,752743,9785.659
MNKD,2.3,10488008,120612.09199999999
DH,1.09,433708,2363.7086000000004
BNGO,1.15,2255197,12967.382749999999
FATN,2.38,1044520,12429.788
CGTX,1.08,911339,4921.230600000001
