Symbol,Close,Volume Mean,0.5%
CIFR,7.72,38015220,1467387.49
SNTG,6.81,17513460,596333.31
CMPX,3.44,663540,11412.89
SCZMF,1.52,1420340,10766.18
QSG,8.29,446260,18497.48
INTJ,0.56,395880,1116.38
CTM,1.13,3215680,18168.59
RR,2.98,28207660,420294.13
