Symbol,Close,Volume Mean,0.5%
ORBS,2.49,2989220,37215.79
CMPX,5.39,2353140,63417.12
ASM,5.10,3898940,99422.97
SUIG,2.08,2970580,30894.03
SCZMF,1.68,521460,4389.39
MTPLF,2.42,3110700,37639.47
TLSA,1.79,337180,3017.76
NEWP,2.45,642400,7869.40
