Symbol,Close,Volume Mean,0.5%
CVM,9.14,384760,17583.53
LXEH,2.33,1719640,20033.81
COSM,1.15,2651580,15246.58
TOI,4.07,1834500,37332.08
AVAH,3.89,409560,7965.94
ETON,15.26,302780,23102.11
BDMD,2.05,310080,3178.32
NGD,4.76,13622380,324212.64
