Symbol,Close,Volume Mean,0.5%
DMAC,7.63,762360,29084.03
NAKA,0.44,14477520,32067.71
FOSL,2.41,1648400,19863.22
FSM,8.23,7345740,302277.20
SCZMF,1.30,469220,3049.93
CURV,1.28,338020,2163.33
EXFY,1.45,531940,3856.57
ZVIA,2.67,575360,7681.06
