Symbol,Close,Volume Mean,0.5%
CPSH,5.54,595520,16495.904
CIFR,17.57,36782940,3231381.2789999996
GSIT,8.34,1887300,78700.41
DGXX,2.96,3853060,57025.288
WULF,14.12,23622880,1667775.3279999997
HIVE,3.22,13358900,215078.29
GTEC,1.24,1364200,8458.04
ATAI,4.15,3869020,80282.16500000001
