Symbol,Close,Volume Mean,0.5%
CIFR,17.68,22950240,2028801.216
LWLG,4.34,2191280,47550.776
WULF,13.81,19939060,1376792.093
HIVE,3.25,14696080,238811.30000000002
NEOV,3.95,328620,6490.245
BITF,3.03,42796880,648372.732
ORBS,1.68,4682840,39335.856
RR,3.91,28873280,564472.624
