Symbol,Close,Volume Mean,0.5%
NCNA,5.08,1190020,30226.51
GUTS,1.47,6032440,44338.43
OTLK,1.09,1942360,10585.86
RVSN,0.51,24654360,63238.43
MDAI,2.42,582000,7042.20
FAAS,0.01,593132,41.52
XTIA,1.60,952580,7620.64
