Symbol,Close,Volume Mean,0.5%
VCIG,0.91,2331380,10607.78
EHTH,3.45,1719380,29659.31
CURLF,2.04,2498620,25485.92
FNMA,9.99,8191000,409140.45
ZVIA,3.31,884300,14635.17
MYO,1.83,418240,3826.90
FGL,1.13,323520,1826.27
RAY,2.76,4547980,62762.12
