Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
HBCYF,HSBC Holdings plc,8.55,-0.1,-1.16,614,14200,161472000000,2024-09-05T20:04:18.624534
PNGAY,"Ping An Insurance (Group) Company of China, Ltd.",9.12,-0.18,-1.94,18909,303633,96058000000,2024-09-05T20:04:18.624534
PROSY,Prosus N.V.,7.46,0.08,1.08,12810,622201,91229000000,2024-09-05T20:04:18.624534
BPAQF,BP p.l.c.,5.43,0.0,0.0,500,16111,89578000000,2024-09-05T20:04:18.624534
ENLAY,Enel SpA,7.73,0.18,2.38,12110,216743,79222000000,2024-09-05T20:04:18.624534
ESOCF,Enel SpA,7.56,0.0,0.0,325,20688,77480000000,2024-09-05T20:04:18.624534
AAIGF,AIA Group Limited,7.06,-0.04,-0.56,17926,127396,77088000000,2024-09-05T20:04:18.624534
GLCNF,Glencore plc,5.01,-0.02,-0.4,500,26835,61484000000,2024-09-05T20:04:18.624534
GLNCY,Glencore plc,9.91,-0.01,-0.1,111899,486482,61342000000,2024-09-05T20:04:18.624534
ITUB,Itaú Unibanco Holding S.A.,6.74,0.11,1.66,13937000,18541000,61229000000,2024-09-05T20:04:18.624534
RYCEF,Rolls-Royce Holdings plc,6.31,0.11,1.77,1800,99596,53666000000,2024-09-05T20:04:18.624534
RYCEY,Rolls-Royce Holdings plc,6.25,-0.04,-0.64,449624,2748000,53156000000,2024-09-05T20:04:18.624534
CRARY,Crédit Agricole S.A.,7.83,0.14,1.82,2256,201609,48000000000,2024-09-05T20:04:18.624534
HLNCF,Haleon plc,5.0,0.6,13.64,500,8341,46822000000,2024-09-05T20:04:18.624534
CIXPF,"CaixaBank, S.A.",5.65,0.0,0.0,6363,658,42306000000,2024-09-05T20:04:18.624534
WEGZY,WEG S.A.,9.62,0.11,1.16,100,65535,40361000000,2024-09-05T20:04:18.624534
GMBXF,"Grupo México, S.A.B. de C.V.",5.03,-0.07,-1.37,4800,13493,39159000000,2024-09-05T20:04:18.624534
NWG,NatWest Group plc,9.03,0.14,1.63,1956000,2911000,37615000000,2024-09-05T20:04:18.624534
JPPTY,"JAPAN POST BANK Co., Ltd.",9.42,0.0,0.0,85,31,34991000000,2024-09-05T20:04:18.624534
JPSTF,"JAPAN POST BANK Co., Ltd.",9.7,2.37,32.33,267,111,35765000000,2024-09-05T20:04:18.624534
PINXY,The People's Insurance Company (Group) of China Limited,7.73,0.03,0.39,249,103,34908000000,2024-09-05T20:04:18.624534
SCBFF,Standard Chartered PLC,9.81,0.0,0.0,1000,2608,24695000000,2024-09-05T20:04:18.624534
DRPRY,Dr. Ing. h.c. F. Porsche AG,7.39,0.05,0.68,11273,155904,33661000000,2024-09-05T20:04:18.624534
WIT,Wipro Limited,6.3,0.03,0.48,1137000,2306000,32918000000,2024-09-05T20:04:18.624534
BAYRY,Bayer Aktiengesellschaft,8.03,0.31,4.02,86990,921117,31555000000,2024-09-05T20:04:18.624534
JPPHY,"Japan Post Holdings Co., Ltd.",9.54,0.31,3.4,7,74,30600000000,2024-09-05T20:04:18.624534
JPHLF,"Japan Post Holdings Co., Ltd.",9.84,0.0,0.0,700,7,30963000000,2024-09-05T20:04:18.624534
TCANF,TC Energy Corporation,6.14,0.0,0.0,10,0,30443000000,2024-09-05T20:04:18.624534
BDORY,Banco do Brasil S.A.,5.18,0.11,2.17,35244,252179,29771000000,2024-09-05T20:04:18.624534
TRAUF,Transurban Group,9.52,0.0,0.0,100,1041,29546000000,2024-09-05T20:04:18.624534
RNECY,Renesas Electronics Corporation,7.73,0.0,0.0,54821,441851,29235000000,2024-09-05T20:04:18.624534
SUHJY,Sun Hung Kai Properties Limited,9.9,0.34,3.56,47252,194717,28690000000,2024-09-05T20:04:18.624534
SUHJF,Sun Hung Kai Properties Limited,9.86,0.0,0.0,1,1501,28574000000,2024-09-05T20:04:18.624534
ANPDF,ANTA Sports Products Limited,9.58,0.0,0.0,100,2741,27044000000,2024-09-05T20:04:18.624534
HXGBY,Hexagon AB (publ),9.71,-0.08,-0.82,6667,99408,26177000000,2024-09-05T20:04:18.624534
ERIXF,Telefonaktiebolaget LM Ericsson (publ),7.32,0.0,0.0,1613,304316,24598000000,2024-09-05T20:04:18.624534
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.37,-0.06,-0.81,16521000,16515000,24383000000,2024-09-05T20:04:18.624534
CICOY,"COSCO SHIPPING Holdings Co., Ltd.",6.5,-0.2,-2.99,100,11245,25235000000,2024-09-05T20:04:18.624534
