title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Why Robinhood Shares Are Trading Higher By Around 12%; Here Are 20 Stocks Moving Premarket - Robinhood Markets  ( NASDAQ:HOOD ) ,20240314T120543,https://www.benzinga.com/news/24/03/37693963/why-robinhood-shares-are-trading-higher-by-around-12-here-are-20-stocks-moving-premarket,QLI,0.148273,Somewhat-Bearish,-0.183045
