title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Beauty Health Posts Upbeat Sales, Joins SIGA Technologies, MaxCyte And Other Big Stocks Moving Higher In Wednesday's Pre-Market Session - Beauty Health  ( NASDAQ:SKIN ) ",20240313T101613,https://www.benzinga.com/news/24/03/37649482/beauty-health-posts-upbeat-sales-joins-siga-technologies-maxcyte-and-other-big-stocks-moving-higher,LEGN,0.357293,Bullish,0.40474
"Small-Cell Lung Cancer Market to Accelerate Substantially During the Study Period  ( 2019-2032 ) , Assesses DelveInsight | Leading Companies - Amgen, Novartis, AbbVie, BMS, Clovis Oncology, Cardiff Oncology, Roche, Daiichi Sankyo",20231004T210100,https://www.prnewswire.com/news-releases/small-cell-lung-cancer-market-to-accelerate-substantially-during-the-study-period-20192032-assesses-delveinsight--leading-companies----amgen-novartis-abbvie-bms-clovis-oncology-cardiff-oncology-roche-daiichi-sankyo-301946615.html,LEGN,0.021778,Neutral,-0.020221
Immuno-oncology Consolidating its Presence in Most Major Types of Cancer | Globaldata Plc,20220705T140000,https://www.globenewswire.com/news-release/2022/07/05/2474145/0/en/Immuno-oncology-Consolidating-its-Presence-in-Most-Major-Types-of-Cancer-Globaldata-Plc.html,LEGN,0.030755,Neutral,0.003514
