title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Why Knight-Swift Transportation Shares Are Trading Higher By Around 17%; Here Are 20 Stocks Moving Premarket - Aravive  ( NASDAQ:ARAV ) , American Well  ( NYSE:AMWL ) ",20231020T114219,https://www.benzinga.com/news/23/10/35347610/why-knight-swift-transportation-shares-are-trading-higher-by-around-17-here-are-20-stocks-moving-pre,MDAI,0.193723,Neutral,-0.121484
The Benchmark Company Announces Upcoming 12th Annual Discovery One-on-One Investor Conference,20231110T144754,https://www.benzinga.com/pressreleases/23/11/g35726156/the-benchmark-company-announces-upcoming-12th-annual-discovery-one-on-one-investor-conference,MDAI,0.069094,Neutral,0.0
