title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Gaming Market Size Worth USD 545.98 Billion by 2028 | With 13.20% CAGR,20220728T101912,https://www.benzinga.com/pressreleases/22/07/g28240666/gaming-market-size-worth-usd-545-98-billion-by-2028-with-13-20-cagr,NCBDF,0.03453,Neutral,0.0
