title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Friday,20220506T160650,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,NTCO,0.005467,Neutral,0.001659
Stocks That Hit 52-Week Lows On Thursday,20220428T193101,https://www.benzinga.com/markets/options/22/04/26872967/52-weeks-high-and-low-article,NTCO,0.00644,Neutral,-0.004456
53 Biggest Movers From Yesterday,20220421T085205,https://www.benzinga.com/news/22/04/26731039/53-biggest-movers-from-yesterday,NTCO,0.068836,Neutral,0.001194
Why Embark Technology Jumped Around 85%; Here Are 108 Biggest Movers From Friday,20220815T074324,https://www.benzinga.com/news/22/08/28488766/why-embark-technology-jumped-around-85-here-are-108-biggest-movers-from-friday,NTCO,0.033942,Neutral,-0.120052
"Illumina, Poshmark, Olo And Some Other Big Losers From Friday",20220815T091711,https://www.benzinga.com/news/22/08/28489203/illumina-poshmark-olo-and-some-other-big-losers-from-friday,NTCO,0.115509,Neutral,-0.140707
Stocks That Hit 52-Week Lows On Wednesday,20220504T162909,https://www.benzinga.com/markets/options/22/05/26995541/52-weeks-high-and-low-article,NTCO,0.012359,Neutral,0.000852
Stocks That Hit 52-Week Lows On Thursday,20220505T153818,https://www.benzinga.com/markets/options/22/05/27026106/52-weeks-high-and-low-article,NTCO,0.015457,Neutral,0.00451
"Earnings Scheduled For March 9, 2022",20220309T084930,https://www.benzinga.com/news/earnings/22/03/26055303/earnings-scheduled-for-march-9-2022,NTCO,0.026887,Neutral,-0.002153
"McKesson, ICU Medical, Novavax And Other Big Stocks Moving Higher On Tuesday - Adeia  ( NASDAQ:ADEA ) , Aris Water Solutions  ( NYSE:ARIS ) ",20230509T144116,https://www.benzinga.com/news/23/05/32293245/mckesson-icu-medical-novavax-and-other-big-stocks-moving-higher-on-tuesday,NTCO,0.147818,Neutral,0.0
"Why Aditxt Shares Dipped Over 58%; Here Are 82 Biggest Movers From Friday - Applied Optoelectronics  ( NASDAQ:AAOI ) , Adicet Bio  ( NASDAQ:ACET ) ",20220919T055309,https://www.benzinga.com/news/22/09/28909319/why-aditxt-shares-dipped-over-58-here-are-82-biggest-movers-from-friday,NTCO,0.056143,Somewhat-Bearish,-0.273
87 Biggest Movers From Yesterday,20220310T095725,https://www.benzinga.com/news/22/03/26075474/87-biggest-movers-from-yesterday,NTCO,0.046953,Neutral,0.003314
50 Stocks Moving In Wednesday's Mid-Day Session,20220309T171142,https://www.benzinga.com/news/22/03/26065686/50-stocks-moving-in-wednesdays-mid-day-session,NTCO,0.075707,Neutral,0.002765
