title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Earnings Scheduled For May 3, 2022",20220503T085235,https://www.benzinga.com/news/earnings/22/05/26953640/earnings-scheduled-for-may-3-2022,EXR,0.01558,Neutral,0.000626
"This Analyst Boosts Price Target On Home Depot Following Strong Earnings, Plus Citigroup Slashes PT On This Stock By Over 60%",20220817T122748,https://www.benzinga.com/news/earnings/22/08/28533005/this-analyst-boosts-price-target-on-home-depot-following-strong-earnings-plus-citigroup-slashes-pt-,EXR,0.229872,Neutral,-0.058476
"Stocks That Hit 52-Week Lows On Thursday - PRA Group  ( NASDAQ:PRAA ) , Perimeter Solutions  ( NYSE:PRM ) ",20231005T172202,https://www.benzinga.com/news/23/10/35111787/stocks-that-hit-52-week-lows-on-thursday,EXR,0.013047,Neutral,-0.087261
Best Momentum Stocks to Buy for August 18th,20220818T130200,https://www.zacks.com/commentary/1969667/best-momentum-stocks-to-buy-for-august-18th,EXR,0.18967,Somewhat-Bullish,0.17381
"Stocks making the biggest moves midday: Tesla, Marathon Oil, WWE, UnitedHealth and more",20230403T165858,https://www.cnbc.com/2023/04/03/stocks-making-the-biggest-moves-midday.html,EXR,0.113597,Somewhat-Bullish,0.153002
"Stocks making the biggest moves premarket: Marathon Oil, Macy's, WWE and more",20230403T115919,https://www.cnbc.com/2023/04/03/stocks-making-the-biggest-moves-premarket-mro-m-wwe-and-more.html,EXR,0.151539,Somewhat-Bullish,0.200825
