title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Why Gorilla Technology Group Are Trading Higher By 52%; Here Are 20 Stocks Moving Premarket - Aeglea BioTherapeutics  ( NASDAQ:AGLE ) , Akumin  ( NASDAQ:AKU ) ",20230707T121234,https://www.benzinga.com/news/23/07/33146206/why-gorilla-technology-group-are-trading-higher-by-52-here-are-20-stocks-moving-premarket,NCRA,0.156461,Bearish,-0.40835
