title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Why MIRA Pharmaceuticals Shares Are Trading Higher By Around 45%; Here Are 20 Stocks Moving Premarket - Mira Pharmaceuticals  ( NASDAQ:MIRA ) ,20240826T095817,https://www.benzinga.com/news/24/08/40547894/why-mira-pharmaceuticals-shares-are-trading-higher-by-around-45-here-are-20-stocks-moving-premarket,MIRA,0.219477,Neutral,-0.037376
"Why Kellanova Shares Are Trading Higher By Around 15%; Here Are 20 Stocks Moving Premarket - XIAO-I  ( NASDAQ:AIXI ) , Applied Digital  ( NASDAQ:APLD ) ",20240805T125432,https://www.benzinga.com/news/24/08/40159545/why-kellanova-shares-are-trading-higher-by-around-15-here-are-20-stocks-moving-premarket,MIRA,0.243701,Bullish,0.397243
Why Porch Group Shares Are Trading Higher By Around 20%; Here Are 20 Stocks Moving Premarket - Porch Group  ( NASDAQ:PRCH ) ,20240308T132350,https://www.benzinga.com/news/24/03/37557816/why-porch-group-shares-are-trading-higher-by-around-20-here-are-20-stocks-moving-premarket,MIRA,0.186738,Somewhat-Bearish,-0.324537
