title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Chinese EV makers eye Thailand as alternate production base | The Financial Express,20230626T020000,https://www.financialexpress.com/business/express-mobility-chinese-ev-makers-eye-thailand-as-alternate-production-base-3142062/,GWLLY,0.19117,Neutral,0.058133
