title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Three years of Intrusion- Chinese double speak on LAC | The Financial Express,20230503T114807,https://www.financialexpress.com/business/defence-three-years-of-intrusion-chinese-double-speak-on-lac-3072985/,STZU,0.030026,Neutral,0.063833
