title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
AC Immune  ( NASDAQ:ACIU )  Research Coverage Started at StockNews.com,20220929T060845,https://www.etfdailynews.com/2022/09/29/ac-immune-nasdaqaciu-research-coverage-started-at-stocknews-com-2/,MULN,0.083833,Neutral,0.032062
"Tesla, Twitter And 76 Biggest Movers From Friday",20220711T113029,https://www.benzinga.com/news/22/07/28014980/tesla-twitter-and-76-biggest-movers-from-friday,MULN,0.056741,Neutral,0.0
53 Biggest Movers From Yesterday,20220421T085205,https://www.benzinga.com/news/22/04/26731039/53-biggest-movers-from-yesterday,MULN,0.068836,Neutral,0.001444
"Why Leggett & Platt Shares Are Trading Lower; Here Are 24 Stocks Moving Premarket - Blue Hat Interactive  ( NASDAQ:BHAT ) , Applied DNA Sciences  ( NASDAQ:APDN ) ",20221011T113020,https://www.benzinga.com/news/22/10/29213113/why-leggett-platt-shares-are-trading-lower-here-are-24-stocks-moving-premarket,MULN,0.124486,Somewhat-Bearish,-0.203259
"Dow Jumps Over 150 Points; US Core PCE Price Inflation Eases - Gorilla Technology Gr  ( NASDAQ:GRRR ) , Chicken Soup for the Soul  ( NASDAQ:CSSE ) ",20230331T142529,https://www.benzinga.com/news/earnings/23/03/31609911/dow-jumps-over-150-points-us-core-pce-price-inflation-eases,MULN,0.122269,Somewhat-Bullish,0.1763
68 Biggest Movers From Yesterday,20220419T083535,https://www.benzinga.com/news/22/04/26681653/68-biggest-movers-from-yesterday,MULN,0.085416,Neutral,0.002821
51 Biggest Movers From Yesterday,20220331T094126,https://www.benzinga.com/news/22/03/26390922/51-biggest-movers-from-yesterday,MULN,0.071731,Neutral,0.005504
12 Consumer Discretionary Stocks Moving In Monday's Pre-Market Session,20220606T123442,https://www.benzinga.com/trading-ideas/movers/22/06/27562728/12-consumer-discretionary-stocks-moving-in-mondays-pre-market-session,MULN,0.265666,Neutral,0.004957
77 Biggest Movers From Yesterday,20220601T090222,https://www.benzinga.com/news/22/06/27492435/77-biggest-movers-from-yesterday,MULN,0.057208,Neutral,0.029286
64 Biggest Movers From Yesterday,20220318T092329,https://www.benzinga.com/news/22/03/26196687/64-biggest-movers-from-yesterday,MULN,0.059533,Neutral,0.007198
"Advanced Human Imaging  ( NASDAQ:AHI ) , Aditxt  ( NASDAQ:ADTX )  - Why Immunocore Shares Dipped 22%; Here Are 73 Biggest Movers From Friday",20220912T072340,https://www.benzinga.com/news/22/09/28823434/why-immunocore-shares-dipped-22-here-are-73-biggest-movers-from-friday,MULN,0.093775,Neutral,0.0
68 Biggest Movers From Yesterday,20220419T083535,https://www.benzinga.com/news/22/04/26681653/68-biggest-movers-from-yesterday,MULN,0.085416,Neutral,0.002821
34 Stocks Moving In Monday's Mid-Day Session,20220418T161356,https://www.benzinga.com/news/22/04/26671086/34-stocks-moving-in-mondays-mid-day-session,MULN,0.165069,Neutral,0.001181
