title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Why AppLovin Shares Are Trading Higher By Around 22%; Here Are 20 Stocks Moving Premarket - AppLovin  ( NASDAQ:APP ) , China Natural Resources  ( NASDAQ:CHNR ) ",20240215T125734,https://www.benzinga.com/news/24/02/37155094/why-applovin-shares-are-trading-higher-by-around-22-here-are-20-stocks-moving-premarket,TELO,0.148273,Neutral,-0.055561
