title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,EPZM,0.006905,Neutral,0.009908
Stocks That Hit 52-Week Lows On Thursday,20220428T193101,https://www.benzinga.com/markets/options/22/04/26872967/52-weeks-high-and-low-article,EPZM,0.00644,Neutral,-0.007742
Stocks That Hit 52-Week Lows On Monday,20220418T154044,https://www.benzinga.com/news/22/04/26669813/stocks-that-hit-52-week-lows-on-monday,EPZM,0.005428,Neutral,-0.00633
12 Health Care Stocks Moving In Monday's Pre-Market Session,20220516T121648,https://www.benzinga.com/trading-ideas/movers/22/05/27217184/12-health-care-stocks-moving-in-mondays-pre-market-session,EPZM,0.237551,Neutral,0.003241
Stocks That Hit 52-Week Lows On Tuesday,20220524T161351,https://www.benzinga.com/markets/options/22/05/27375519/52-weeks-high-and-low-article,EPZM,0.010175,Neutral,-0.003598
uniQure Announces First Quarter 2022 Financial Results and Highlights Recent Company Progress,20220502T110500,https://www.globenewswire.com/news-release/2022/05/02/2433340/0/en/uniQure-Announces-First-Quarter-2022-Financial-Results-and-Highlights-Recent-Company-Progress.html,EPZM,0.033585,Somewhat-Bullish,0.210379
99 Biggest Movers From Yesterday,20220512T082956,https://www.benzinga.com/news/22/05/27156577/99-biggest-movers-from-yesterday,EPZM,0.042462,Neutral,-0.024328
"Earnings Scheduled For May 10, 2022",20220510T091808,https://www.benzinga.com/news/earnings/22/05/27099859/earnings-scheduled-for-may-10-2022,EPZM,0.015162,Neutral,-0.02654
Stocks That Hit 52-Week Lows On Friday,20220527T192849,https://www.benzinga.com/markets/options/22/05/27444271/52-weeks-high-and-low-article,EPZM,0.077144,Neutral,-0.001927
Stocks That Hit 52-Week Lows On Wednesday,20220525T161423,https://www.benzinga.com/markets/options/22/05/27398602/52-weeks-high-and-low-article,EPZM,0.023585,Neutral,0.005155
