title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Friday,20220506T160650,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,SONO,0.005467,Neutral,-0.012775
"US Stocks Turn Lower; Dow Drops 50 Points - Blue Bird  ( NASDAQ:BLBD ) , AppHarvest  ( NASDAQ:APPH ) ",20230209T174709,https://www.benzinga.com/news/earnings/23/02/30840790/us-stocks-turn-lower-dow-drops-50-points,SONO,0.169081,Somewhat-Bullish,0.211047
50 Biggest Movers From Yesterday,20220329T091148,https://www.benzinga.com/news/22/03/26340073/50-biggest-movers-from-yesterday,SONO,0.111453,Neutral,0.014864
35 Stocks Moving In Monday's Mid-Day Session,20220328T161143,https://www.benzinga.com/news/22/03/26327227/35-stocks-moving-in-mondays-mid-day-session,SONO,0.154224,Neutral,0.026846
22 Stocks Moving in Monday's Pre-Market Session,20220328T103414,https://www.benzinga.com/markets/penny-stocks/22/03/26316998/22-stocks-moving-in-mondays-pre-market-session,SONO,0.219676,Neutral,0.008109
"Disney earnings, Fed's Powell speech, SBF bail backers? top week ahead",20230205T220127,https://www.foxbusiness.com/markets/disney-earnings-feds-powell-speech-sbf-bail-backers-top-week-ahead,SONO,0.052112,Neutral,0.0
Sonos' new chief commercial officer dishes on her plans to overhaul its marketing strategy and turbocharge its share of the audio market,20231115T165900,https://www.businessinsider.com/sonos-hires-first-ever-chief-commercial-officer-deirdre-findlay-2023-11,SONO,0.725269,Somewhat-Bullish,0.255252
"Stocks That Hit 52-Week Lows On Thursday - PRA Group  ( NASDAQ:PRAA ) , Perimeter Solutions  ( NYSE:PRM ) ",20231005T172202,https://www.benzinga.com/news/23/10/35111787/stocks-that-hit-52-week-lows-on-thursday,SONO,0.013047,Neutral,-0.09253
"Bumble, Hanesbrands, Sonos And Some Other Big Losers From Thursday",20220812T095049,https://www.benzinga.com/news/22/08/28469702/bumble-hanesbrands-sonos-and-some-other-big-losers-from-thursday,SONO,0.090645,Somewhat-Bullish,0.178644
Why Is Disney Higher By More Than 7%: Here Are 40 Stocks Moving Premarket,20220811T111757,https://www.benzinga.com/news/22/08/28450774/why-is-disney-higher-by-more-than-7-here-are-40-stocks-moving-premarket,SONO,0.079788,Neutral,0.125904
"Earnings Scheduled For May 11, 2022",20220511T102312,https://www.benzinga.com/news/earnings/22/05/27129387/earnings-scheduled-for-may-11-2022,SONO,0.025426,Neutral,0.001631
Inflation and Market News,20220817T134500,https://www.fool.com/investing/2022/08/17/inflation-and-market-news/,SONO,0.036255,Neutral,0.030178
"Despite Some Big Losers, These Growth Stocks Are Keeping the Nasdaq Bull Market Going",20220811T185812,https://www.fool.com/investing/2022/08/11/despite-some-big-losers-these-growth-stocks-are-ke/,SONO,0.315628,Neutral,-0.004746
"Sonos, Bumble And Some Other Big Stocks Moving Lower In Today's Pre-Market Session",20220811T100303,https://www.benzinga.com/news/22/08/28449050/sonos-bumble-and-some-other-big-stocks-moving-lower-in-todays-pre-market-session,SONO,0.122581,Neutral,0.14515
"Stocks could see more tumult next week, especially if bond yields continue to scream higher",20220506T200333,https://www.cnbc.com/2022/05/06/stocks-could-see-more-tumult-next-week-especially-if-bond-yields-continue-to-scream-higher.html,SONO,0.395948,Neutral,0.000639
"Why Muscle Maker Shares Are Trading Higher By 24%; Here Are 20 Stocks Moving Premarket - Audacy  ( NYSE:AUD ) , Ampio Pharmaceuticals  ( AMEX:AMPE ) ",20230511T122233,https://www.benzinga.com/news/23/05/32338822/why-muscle-maker-shares-are-trading-higher-by-24-here-are-20-stocks-moving-premarket,SONO,0.148731,Somewhat-Bearish,-0.23885
