title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"IBN Announces Latest Episode of The Stock2Me Podcast featuring Murray Thom, Vice President of Quantum Technology Evangelism at D-Wave Quantum Inc. - D-Wave Quantum  ( NYSE:QBTS ) ",20240620T110000,https://www.benzinga.com/pressreleases/24/06/g39407590/ibn-announces-latest-episode-of-the-stock2me-podcast-featuring-murray-thom-vice-president-of-quant,CAUD,0.033144,Somewhat-Bullish,0.267726
"IBN Announces Latest Episode of The Stock2Me Podcast featuring Dr. Alan Baratz, CEO of D-Wave Quantum Inc. - D-Wave Quantum  ( NYSE:QBTS ) ",20240125T120000,https://www.benzinga.com/pressreleases/24/01/g36776634/ibn-announces-latest-episode-of-the-stock2me-podcast-featuring-dr-alan-baratz-ceo-of-d-wave-quantu,CAUD,0.038468,Somewhat-Bullish,0.187241
Crude Oil Down Over 1%; Deciphera Pharmaceuticals Shares Spike Higher - Deciphera Pharmaceuticals  ( NASDAQ:DCPH ) ,20240429T160301,https://www.benzinga.com/news/earnings/24/04/38495415/crude-oil-down-over-1-deciphera-pharmaceuticals-shares-spike-higher,CAUD,0.127119,Somewhat-Bullish,0.249727
