title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Tuesday,20220517T153602,https://www.benzinga.com/markets/options/22/05/27256852/52-weeks-high-and-low-article,MDGS,0.041198,Neutral,-0.008605
Stocks That Hit 52-Week Lows On Thursday,20220602T172744,https://www.benzinga.com/markets/options/22/06/27526024/52-weeks-high-and-low-article,MDGS,0.053402,Neutral,-0.009063
"Stocks That Hit 52-Week Lows On Monday - Tesla  ( NASDAQ:TSLA ) , ALFI  ( NASDAQ:ALF ) ",20221024T154117,https://www.benzinga.com/news/22/10/29381725/stocks-that-hit-52-week-lows-on-monday,MDGS,0.011989,Neutral,-0.086543
"Why Oncorus Shares Are Trading Lower By 25%; Here Are 20 Stocks Moving Premarket - Advanced Health  ( NASDAQ:AHI ) , AMTD IDEA Group  ( NYSE:AMTD ) ",20230612T122400,https://www.benzinga.com/news/23/06/32814090/why-oncorus-shares-are-trading-lower-by-25-here-are-20-stocks-moving-premarket,MDGS,0.226301,Neutral,-0.010758
