title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Friday,20220506T160650,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,AVPT,0.005467,Neutral,-0.01004
"Earnings Scheduled For May 12, 2022",20220512T085523,https://www.benzinga.com/news/earnings/22/05/27156592/earnings-scheduled-for-may-12-2022,AVPT,0.017681,Neutral,-0.057781
Stocks That Hit 52-Week Lows On Monday,20220425T160100,https://www.benzinga.com/markets/options/22/04/26791205/52-weeks-high-and-low-article,AVPT,0.008154,Neutral,0.000687
"Why Tattooed Chef Shares Dipped Around 15%; Here Are 95 Biggest Movers From Friday - Alcoa  ( NYSE:AA ) , Aurora Cannabis  ( NASDAQ:ACB ) ",20221114T073517,https://www.benzinga.com/news/earnings/22/11/29694040/why-tattooed-chef-shares-dipped-around-15-here-are-95-biggest-movers-from-friday,AVPT,0.043698,Somewhat-Bullish,0.228499
"Earnings Scheduled For March 17, 2022",20220317T085447,https://www.benzinga.com/news/earnings/22/03/26177874/earnings-scheduled-for-march-17-2022,AVPT,0.028432,Neutral,-0.013599
Stocks That Hit 52-Week Lows On Wednesday,20220504T162909,https://www.benzinga.com/markets/options/22/05/26995541/52-weeks-high-and-low-article,AVPT,0.012359,Neutral,0.000107
PSTG: 3 High-PE Tech Stocks to Watch for Explosive Growth,20240701T165922,https://stocknews.com/news/pstg-nabl-avpt-3-high-pe-tech-stocks-to-watch-for-explosive-growth/,AVPT,0.189856,Somewhat-Bullish,0.250553
"Asset Entities Completes Strategic Acquisition of Ternary and OptionsSwing and Secures CEO Jason Lee, Former Salesforce Lead Solution Engineer, as Asset Entities' Chief Technology Officer - Asset Entities  ( NASDAQ:ASST ) ",20231115T130000,https://www.benzinga.com/pressreleases/23/11/g35802246/asset-entities-completes-strategic-acquisition-of-ternary-and-optionsswing-and-secures-ceo-jason-l,AVPT,0.025192,Neutral,0.032129
