title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Why this market has left behind direct-to-consumer companies like Warby Parker, AllBirds and Rent the Runway | Business",20240403T110500,https://www.cnn.com/2024/04/03/investing/premarket-stocks-trading/index.html,WBEVQ,0.038592,Neutral,-0.132866
