title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,HESG,0.006905,Neutral,8.7e-05
Stocks That Hit 52-Week Lows On Friday,20220506T160650,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,HESG,0.002733,Neutral,0.002022
Stocks That Hit 52-Week Lows On Thursday,20220428T193101,https://www.benzinga.com/markets/options/22/04/26872967/52-weeks-high-and-low-article,HESG,0.00322,Neutral,-0.012869
Stocks That Hit 52-Week Lows On Wednesday,20220323T154749,https://www.benzinga.com/news/22/03/26261101/stocks-that-hit-52-week-lows-on-wednesday,HESG,0.03456,Neutral,0.006613
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,HESG,0.006905,Neutral,8.7e-05
Stocks That Hit 52-Week Lows On Thursday,20220428T193101,https://www.benzinga.com/markets/options/22/04/26872967/52-weeks-high-and-low-article,HESG,0.00322,Neutral,-0.012869
Stocks That Hit 52-Week Lows On Tuesday,20220426T174457,https://www.benzinga.com/markets/options/22/04/26818122/52-weeks-high-and-low-article,HESG,0.00464,Somewhat-Bearish,-0.329371
Stocks That Hit 52-Week Lows On Monday,20220425T160100,https://www.benzinga.com/markets/options/22/04/26791205/52-weeks-high-and-low-article,HESG,0.004077,Neutral,-0.001733
Stocks That Hit 52-Week Lows On Tuesday,20220524T161351,https://www.benzinga.com/markets/options/22/05/27375519/52-weeks-high-and-low-article,HESG,0.005088,Neutral,0.007351
Stocks That Hit 52-Week Lows On Wednesday,20220427T184104,https://www.benzinga.com/markets/options/22/04/26844275/52-weeks-high-and-low-article,HESG,0.003478,Neutral,-0.00143
"Pyxis Oncology Expands Board of Directors with Appointment of Santhosh Palani, Ph.D., CFA",20240313T120000,https://www.globenewswire.com/news-release/2024/03/13/2845349/0/en/Pyxis-Oncology-Expands-Board-of-Directors-with-Appointment-of-Santhosh-Palani-Ph-D-CFA.html,HESG,0.0428,Neutral,0.019547
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,HESG,0.006905,Neutral,8.7e-05
Stocks That Hit 52-Week Lows On Friday,20220506T160650,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,HESG,0.002733,Neutral,0.002022
