title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Why Recursion Pharmaceuticals Shares Are Trading Lower By Around 10%? Here Are Other Stocks Moving In Tuesday's Mid-Day Session - Intel  ( NASDAQ:INTC ) ,20240903T174109,https://www.benzinga.com/news/24/09/40693495/why-recursion-pharmaceuticals-shares-are-trading-lower-by-around-10-here-are-other-stocks-moving-in,INTC,0.090474,Bearish,-0.392516
Stocks That Hit 52-Week Lows On Monday,20220613T161842,https://www.benzinga.com/markets/options/22/06/27677156/52-weeks-high-and-low-article,INTC,0.005366,Neutral,0.03375
"Earnings Scheduled For April 28, 2022",20220428T085040,https://www.benzinga.com/news/earnings/22/04/26860440/earnings-scheduled-for-april-28-2022,INTC,0.014477,Neutral,-0.000161
"Intel, Hasbro, Colgate-Palmolive And Other Big Stocks Moving Lower On Friday",20230127T165605,https://www.benzinga.com/news/23/01/30605908/intel-hasbro-colgate-palmolive-and-other-big-stocks-moving-lower-on-friday,INTC,0.209365,Neutral,0.073249
Why Alphabet Shares Are Trading Higher By 12%; Here Are 20 Stocks Moving Premarket - Alphabet  ( NASDAQ:GOOGL ) ,20240426T121832,https://www.benzinga.com/news/24/04/38458188/why-alphabet-shares-are-trading-higher-by-12-here-are-20-stocks-moving-premarket,INTC,0.132733,Neutral,0.054284
"Crude Oil Down 1%; American Express Shares Rise After Q4 Results - American Express  ( NYSE:AXP ) , AppFolio  ( NASDAQ:APPF ) ",20240126T170026,https://www.benzinga.com/news/earnings/24/01/36805309/crude-oil-down-1-american-express-shares-rise-after-q4-results,INTC,0.200134,Neutral,0.018479
"Intel, Nvidia, AMD, Processa Pharmaceuticals, Tesla: Why These 5 Stocks Are On Investors' Radars Today - Intel  ( NASDAQ:INTC ) , Advanced Micro Devices  ( NASDAQ:AMD ) ",20240126T021427,https://www.benzinga.com/markets/equities/24/01/36794916/intel-nvidia-amd-processa-pharmaceuticals-tesla-why-these-5-stocks-are-on-investors-radars-today,INTC,0.21686,Neutral,0.092103
