title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"5 Value Stocks To Watch In The Real Estate Sector - AFC Gamma  ( NASDAQ:AFCG ) , Apartment Income REIT  ( NYSE:AIRC ) ",20240122T143938,https://www.benzinga.com/insights/news/24/01/36716721/5-value-stocks-to-watch-in-the-real-estate-sector,FBRT,0.16171,Neutral,0.14234
"Earnings Scheduled For May 4, 2022",20220504T083630,https://www.benzinga.com/news/earnings/22/05/26983503/earnings-scheduled-for-may-4-2022,FBRT,0.010898,Neutral,-7.6e-05
