title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Why C3.ai Shares Are Trading Higher By Around 8%; Here Are 20 Stocks Moving Premarket - C3.ai  ( NYSE:AI ) , Asset Entities  ( NASDAQ:ASST ) ",20241210T110529,https://www.benzinga.com/24/12/42408189/why-c3-ai-shares-are-trading-higher-by-around-8-here-are-20-stocks-moving-premarket,RADX,0.162802,Neutral,0.024271
"Nasdaq Down Over 100 Points; US Wholesale Inventories Rise By 0.2% - Bioage Labs  ( NASDAQ:BIOA ) , Asset Entities  ( NASDAQ:ASST ) ",20241209T162217,https://www.benzinga.com/24/12/42394045/nasdaq-down-over-100-points-us-wholesale-inventories-rise-by-0-2,RADX,0.213048,Bearish,-0.515353
