title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
This Communication Services Stock Jumped 149%; Here Are 90 Biggest Movers From Friday,20220801T092759,https://www.benzinga.com/news/22/08/28283022/this-communication-services-stock-jumped-149-here-are-90-biggest-movers-from-friday,CHWA,0.043303,Somewhat-Bullish,0.185236
