title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Friday,20220506T160650,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,CYCN,0.005467,Neutral,-0.000205
Alkermes Issues Letter to Shareholders Highlighting Skills and Experience of Refreshed Board of Directors - Alkermes  ( NASDAQ:ALKS ) ,20230613T110000,https://www.benzinga.com/pressreleases/23/06/n32831446/alkermes-issues-letter-to-shareholders-highlighting-skills-and-experience-of-refreshed-board-of-di,CYCN,0.009551,Neutral,-0.048746
US Market Today: Top gainers and losers on Nasdaq and S&P 500 | The Financial Express,20220802T133000,https://www.financialexpress.com/investing-abroad/featured-stories/us-market-today-top-gainers-and-losers-on-nasdaq-and-sp-500/2614656/,CYCN,0.098659,Neutral,0.0
"Why Cyclerion Therapeutics Shares Traded Lower By Around 38%; Here Are 70 Biggest Movers From Yesterday - Agenus  ( NASDAQ:AGEN ) , Atlis Motor Vehicles  ( NASDAQ:AMV ) ",20221007T102920,https://www.benzinga.com/news/22/10/29181534/why-cyclerion-therapeutics-shares-traded-lower-by-around-38-here-are-70-biggest-movers-from-yesterda,CYCN,0.059194,Neutral,-0.110999
"Nasdaq Edges Higher; AngioDynamics Shares Plummet - Applied Therapeutics  ( NASDAQ:APLT ) , AngioDynamics  ( NASDAQ:ANGO ) ",20221006T160525,https://www.benzinga.com/news/earnings/22/10/29172309/nasdaq-edges-higher-angiodynamics-shares-plummet,CYCN,0.11894,Neutral,-0.073169
Stocks That Hit 52-Week Lows On Wednesday,20220420T161438,https://www.benzinga.com/news/22/04/26717868/stocks-that-hit-52-week-lows-on-wednesday,CYCN,0.015214,Somewhat-Bearish,-0.229046
83 Biggest Movers From Yesterday,20220609T094429,https://www.benzinga.com/news/22/06/27622472/83-biggest-movers-from-yesterday,CYCN,0.050572,Neutral,0.002766
