Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
JHX,James Hardie Industries plc,30.99,-5.6,-15.3,345565,42940,13503000000,2024-05-22T06:20:54.686233
PTON,"Peloton Interactive, Inc.",3.27,-0.64,-16.37,66982000,15281000,1213000000,2024-05-22T06:20:54.686233
ENADF,Enad Global 7 AB (publ),1.16,-0.24,-17.14,2000,14124,112703000,2024-05-22T06:20:54.686233
IPW,iPower Inc.,1.58,-0.47,-22.93,1580000,432706,47113000,2024-05-22T06:20:54.686233
SABS,"SAB Biotherapeutics, Inc.",2.91,-0.58,-16.62,354951,17883,26846000,2024-05-22T06:20:54.686233
ANY,Sphere 3D Corp.,1.185,-0.345,-22.55,1712000,616345,21692000,2024-05-22T06:20:54.686233
IZM,ICZOOM Group Inc.,2.08,-0.4,-16.13,633488,944691,21570000,2024-05-22T06:20:54.686233
APM,Aptorum Group Limited,3.85,-0.97,-20.12,34379,2454000,21064000,2024-05-22T06:20:54.686233
HOVR,New Horizon Aircraft Ltd.,1.04,-0.42,-28.77,152037,131659,18949000,2024-05-22T06:20:54.686233
GTBP,"GT Biopharma, Inc.",5.6,-2.2,-28.21,18776000,1362000,7933000,2024-05-22T06:20:54.686233
BSFC,Blue Star Foods Corp.,2.74,-0.51,-15.69,220942,232747,2611000,2024-05-22T06:20:54.686233
BBLG,Bone Biologics Corporation,1.46,-0.36,-19.78,291185,104530,1607000,2024-05-22T06:20:54.686233
