Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
MRNA,"Moderna, Inc.",95.15,-24.07,-20.16,2199000,3907000,36561000000,2024-08-01T13:34:47.450073
MBLY,Mobileye Global Inc.,17.58,-3.42,-16.31,2984000,3661000,14172000000,2024-08-01T13:34:47.450073
SHTLF,South32 Limited,2.01,-0.59,-22.69,13975,19298,9104000000,2024-08-01T13:34:47.450073
TENB,"Tenable Holdings, Inc.",37.74,-8.18,-17.81,315374,951337,4486000000,2024-08-01T13:34:47.450073
NGVT,Ingevity Corporation,38.87,-7.02,-15.31,9955,234932,1412000000,2024-08-01T13:34:47.450073
UDMY,"Udemy, Inc.",7.34,-1.89,-20.51,176198,927408,1125000000,2024-08-01T13:34:47.450073
ATEC,"Alphatec Holdings, Inc.",7.85,-2.25,-22.27,1129000,1608000,1098000000,2024-08-01T13:34:47.450073
NRDS,"NerdWallet, Inc.",12.69,-1.94,-13.17,41557,283954,986494000,2024-08-01T13:34:47.450073
LAB,Standard BioTools Inc.,1.545,-0.695,-31.03,200341,3067000,572300000,2024-08-01T13:34:47.450073
BAND,Bandwidth Inc.,18.93,-3.89,-17.05,39300,332750,511256000,2024-08-01T13:34:47.450073
