Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
GHRS,GH Research PLC,12.25,-2.56,-17.29,248011,93304,637344000,2024-06-06T06:17:07.347904
NWTN,NWTN Inc.,2.1,-0.53,-20.15,174864,74846,600993000,2024-06-06T06:17:07.347904
ANL,Adlai Nortye Ltd.,5.2,-1.03,-16.51,95723,14090,191944000,2024-06-06T06:17:07.347904
SGRP,"SPAR Group, Inc.",2.17,-0.66,-23.32,978732,395430,52803000,2024-06-06T06:17:07.347904
JDZG,JIADE Limited,1.39,-0.36,-20.57,4109000,3334000,33965000,2024-06-06T06:17:07.347904
FENG,Phoenix New Media Limited,2.62,-0.51,-16.29,43767,74363,31468000,2024-06-06T06:17:07.347904
PXDT,"Pixie Dust Technologies, Inc.",1.72,-0.64,-27.12,77618,11944,25568000,2024-06-06T06:17:07.347904
HKIT,Hitek Global Inc.,1.63,-0.33,-16.84,402827,278631,23460000,2024-06-06T06:17:07.347904
NISN,"Nisun International Enterprise Development Group Co., Ltd",3.35,-1.27,-27.49,113430,92119,13459000,2024-06-06T06:17:07.347904
HOLO,MicroCloud Hologram Inc.,1.67,-0.31,-15.66,26008000,12314000,9922000,2024-06-06T06:17:07.347904
SMTK,"SmartKem, Inc.",6.75,-1.25,-15.62,14491,14625,9709000,2024-06-06T06:17:07.347904
RNAZ,"TransCode Therapeutics, Inc.",1.12,-0.24,-17.65,1033000,1286000,7417000,2024-06-06T06:17:07.347904
